Time,Run 1
4311.4,1
4311.6,0
4311.8,3
4312,3
4312.2,4
4312.4,2
4312.6,4
4312.8,1
4313,2
4313.2,3
4313.4,3
4313.6,1
4313.8,2
4314,4
4314.2,1
4314.4,1
4314.6,2
4314.8,0
4315,3
4315.2,4
4315.4,5
4315.6,1
4315.8,3
4316,2
4316.2,2
4316.4,2
4316.6,3
4316.8,0
4317,0
4317.2,3
4317.4,3
4317.6,1
4317.8,4
4318,2
4318.2,0
4318.4,2
4318.6,4
4318.8,1
4319,2
4319.2,4
4319.4,4
4319.6,2
4319.8,1
4320,3
4320.2,3
4320.4,2
4320.6,1
4320.8,2
4321,2
4321.2,2
4321.4,1
4321.6,3
4321.8,2
4322,1
4322.2,4
4322.4,2
4322.6,3
4322.8,3
4323,1
4323.2,7
4323.4,6
4323.6,1
4323.8,4
4324,1
4324.2,2
4324.4,0
4324.6,2
4324.8,0
4325,2
4325.2,1
4325.4,4
4325.6,4
4325.8,3
4326,1
4326.2,0
4326.4,2
4326.6,1
4326.8,0
4327,2
4327.2,0
4327.4,1
4327.6,2
4327.8,1
4328,2
4328.2,1
4328.4,2
4328.6,2
4328.8,2
4329,3
4329.2,3
4329.4,1
4329.6,1
4329.8,3
4330,2
4330.2,2
4330.4,2
4330.6,3
4330.8,1
4331,4
4331.2,2
4331.4,3
4331.6,8
4331.8,4
4332,3
4332.2,3
4332.4,4
4332.6,3
4332.8,2
4333,1
4333.2,2
4333.4,3
4333.6,3
4333.8,0
4334,3
4334.2,2
4334.4,1
4334.6,2
4334.8,0
4335,2
4335.2,1
4335.4,0
4335.6,1
4335.8,1
4336,0
4336.2,1
4336.4,1
4336.6,1
4336.8,1
4337,3
4337.2,3
4337.4,2
4337.6,3
4337.8,3
4338,3
4338.2,2
4338.4,4
4338.6,4
4338.8,0
4339,4
4339.2,1
4339.4,2
4339.6,1
4339.8,6
4340,1
4340.2,2
4340.4,1
4340.6,2
4340.8,1
4341,1
4341.2,3
4341.4,3
4341.6,1
4341.8,5
4342,3
4342.2,4
4342.4,2
4342.6,4
4342.8,2
4343,3
4343.2,3
4343.4,4
4343.6,2
4343.8,1
4344,0
4344.2,1
4344.4,2
4344.6,2
4344.8,2
4345,5
4345.2,0
4345.4,5
4345.6,2
4345.8,2
4346,3
4346.2,4
4346.4,0
4346.6,3
4346.8,2
4347,0
4347.2,3
4347.4,3
4347.6,1
4347.8,1
4348,2
4348.2,3
4348.4,2
4348.6,0
4348.8,4
4349,0
4349.2,1
4349.4,3
4349.6,3
4349.8,3
4350,2
4350.2,4
4350.4,1
4350.6,3
4350.8,2
4351,4
4351.2,1
4351.4,1
4351.6,1
4351.8,5
4352,2
4352.2,4
4352.4,1
4352.6,1
4352.8,2
4353,6
4353.2,1
4353.4,3
4353.6,5
4353.8,2
4354,0
4354.2,3
4354.4,0
4354.6,1
4354.8,2
4355,2
4355.2,2
4355.4,2
4355.6,2
4355.8,4
4356,0
4356.2,3
4356.4,3
4356.6,1
4356.8,4
4357,1
4357.2,3
4357.4,1
4357.6,1
4357.8,3
4358,2
4358.2,2
4358.4,2
4358.6,1
4358.8,1
4359,0
4359.2,5
4359.4,0
4359.6,3
4359.8,1
4360,4
4360.2,1
4360.4,2
4360.6,3
4360.8,2
4361,1
4361.2,2
4361.4,1
4361.6,1
4361.8,1
4362,0
4362.2,3
4362.4,1
4362.6,0
4362.8,2
4363,1
4363.2,1
4363.4,2
4363.6,2
4363.8,2
4364,1
4364.2,0
4364.4,3
4364.6,1
4364.8,2
4365,3
4365.2,2
4365.4,3
4365.6,1
4365.8,2
4366,3
4366.2,0
4366.4,0
4366.6,0
4366.8,1
4367,0
4367.2,1
4367.4,1
4367.6,1
4367.8,3
4368,2
4368.2,2
4368.4,2
4368.6,4
4368.8,6
4369,3
4369.2,1
4369.4,2
4369.6,2
4369.8,1
4370,1
4370.2,2
4370.4,1
4370.6,0
4370.8,2
4371,2
4371.2,1
4371.4,2
4371.6,3
4371.8,2
4372,0
4372.2,0
4372.4,0
4372.6,3
4372.8,2
4373,5
4373.2,1
4373.4,1
4373.6,1
4373.8,3
4374,4
4374.2,4
4374.4,1
4374.6,4
4374.8,2
4375,2
4375.2,2
4375.4,2
4375.6,1
4375.8,3
4376,0
4376.2,0
4376.4,0
4376.6,1
4376.8,3
4377,1
4377.2,3
4377.4,0
4377.6,0
4377.8,2
4378,1
4378.2,3
4378.4,4
4378.6,0
4378.8,1
4379,0
4379.2,2
4379.4,2
4379.6,0
4379.8,4
4380,1
4380.2,2
4380.4,0
4380.6,0
4380.8,3
4381,1
4381.2,0
4381.4,2
4381.6,2
4381.8,2
4382,0
4382.2,1
4382.4,2
4382.6,3
4382.8,1
4383,2
4383.2,4
4383.4,0
4383.6,2
4383.8,4
4384,1
4384.2,2
4384.4,3
4384.6,2
4384.8,3
4385,0
4385.2,2
4385.4,5
4385.6,3
4385.8,1
4386,3
4386.2,0
4386.4,1
4386.6,3
4386.8,2
4387,3
4387.2,3
4387.4,3
4387.6,6
4387.8,1
4388,4
4388.2,3
4388.4,2
4388.6,2
4388.8,0
4389,2
4389.2,4
4389.4,4
4389.6,1
4389.8,2
4390,3
4390.2,0
4390.4,1
4390.6,1
4390.8,1
4391,1
4391.2,4
4391.4,2
4391.6,4
4391.8,4
4392,3
4392.2,4
4392.4,2
4392.6,0
4392.8,2
4393,2
4393.2,2
4393.4,0
4393.6,1
4393.8,1
4394,1
4394.2,4
4394.4,3
4394.6,2
4394.8,2
4395,2
4395.2,1
4395.4,4
4395.6,2
4395.8,5
4396,1
4396.2,2
4396.4,2
4396.6,2
4396.8,2
4397,3
4397.2,3
4397.4,2
4397.6,2
4397.8,1
4398,2
4398.2,1
4398.4,2
4398.6,0
4398.8,2
4399,1
4399.2,3
4399.4,2
4399.6,2
4399.8,2
4400,2
4400.2,2
4400.4,2
4400.6,4
4400.8,2
4401,0
4401.2,2
4401.4,2
4401.6,2
4401.8,3
4402,1
4402.2,3
4402.4,3
4402.6,5
4402.8,2
4403,1
4403.2,1
4403.4,0
4403.6,2
4403.8,1
4404,5
4404.2,0
4404.4,2
4404.6,2
4404.8,4
4405,1
4405.2,0
4405.4,1
4405.6,2
4405.8,3
4406,0
4406.2,1
4406.4,1
4406.6,4
4406.8,4
4407,1
4407.2,1
4407.4,2
4407.6,2
4407.8,2
4408,2
4408.2,1
4408.4,3
4408.6,3
4408.8,3
4409,5
4409.2,3
4409.4,0
4409.6,4
4409.8,0
4410,0
4410.2,1
4410.4,1
4410.6,1
4410.8,1
4411,0
4411.2,2
4411.4,0
4411.6,3
4411.8,1
4412,2
4412.2,2
4412.4,0
4412.6,1
4412.8,1
4413,1
4413.2,2
4413.4,3
4413.6,1
4413.8,4
4414,5
4414.2,3
4414.4,0
4414.6,2
4414.8,0
4415,0
4415.2,2
4415.4,0
4415.6,3
4415.8,1
4416,2
4416.2,3
4416.4,1
4416.6,0
4416.8,1
4417,1
4417.2,0
4417.4,1
4417.6,1
4417.8,4
4418,3
4418.2,1
4418.4,1
4418.6,0
4418.8,3
4419,1
4419.2,8
4419.4,2
4419.6,0
4419.8,3
4420,3
4420.2,3
4420.4,2
4420.6,3
4420.8,2
4421,1
4421.2,3
4421.4,4
4421.6,2
4421.8,4
4422,1
4422.2,1
4422.4,2
4422.6,1
4422.8,3
4423,2
4423.2,4
4423.4,2
4423.6,2
4423.8,6
4424,1
4424.2,2
4424.4,0
4424.6,0
4424.8,4
4425,3
4425.2,1
4425.4,0
4425.6,0
4425.8,2
4426,2
4426.2,1
4426.4,2
4426.6,3
4426.8,2
4427,1
4427.2,0
4427.4,2
4427.6,1
4427.8,2
4428,1
4428.2,1
4428.4,4
4428.6,2
4428.8,1
4429,4
4429.2,2
4429.4,4
4429.6,2
4429.8,0
4430,3
4430.2,4
4430.4,1
4430.6,1
4430.8,0
4431,3
4431.2,2
4431.4,2
4431.6,1
4431.8,4
4432,2
4432.2,2
4432.4,2
4432.6,4
4432.8,2
4433,3
4433.2,3
4433.4,2
4433.6,2
4433.8,1
4434,4
4434.2,2
4434.4,2
4434.6,2
4434.8,2
4435,3
4435.2,3
4435.4,4
4435.6,1
4435.8,3
4436,2
4436.2,0
4436.4,1
4436.6,1
4436.8,1
4437,2
4437.2,0
4437.4,2
4437.6,5
4437.8,4
4438,1
4438.2,1
4438.4,1
4438.6,1
4438.8,1
4439,3
4439.2,0
4439.4,6
4439.6,1
4439.8,2
4440,1
4440.2,2
4440.4,1
4440.6,2
4440.8,0
4441,3
4441.2,6
4441.4,2
4441.6,5
4441.8,0
4442,3
4442.2,2
4442.4,4
4442.6,0
4442.8,1
4443,4
4443.2,0
4443.4,1
4443.6,1
4443.8,3
4444,1
4444.2,2
4444.4,1
4444.6,2
4444.8,0
4445,3
4445.2,2
4445.4,2
4445.6,3
4445.8,3
4446,3
4446.2,3
4446.4,0
4446.6,1
4446.8,0
4447,2
4447.2,0
4447.4,1
4447.6,0
4447.8,1
4448,1
4448.2,3
4448.4,6
4448.6,1
4448.8,1
4449,2
4449.2,2
4449.4,2
4449.6,2
4449.8,3
4450,2
4450.2,2
4450.4,2
4450.6,1
4450.8,2
4451,0
4451.2,1
4451.4,2
4451.6,2
4451.8,1
4452,4
4452.2,1
4452.4,2
4452.6,1
4452.8,3
4453,2
4453.2,0
4453.4,1
4453.6,2
4453.8,1
4454,1
4454.2,1
4454.4,1
4454.6,3
4454.8,3
4455,2
4455.2,5
4455.4,4
4455.6,0
4455.8,0
4456,1
4456.2,1
4456.4,1
4456.6,1
4456.8,2
4457,2
4457.2,4
4457.4,1
4457.6,4
4457.8,2
4458,1
4458.2,3
4458.4,1
4458.6,1
4458.8,2
4459,1
4459.2,0
4459.4,3
4459.6,1
4459.8,1
4460,0
4460.2,3
4460.4,5
4460.6,1
4460.8,1
4461,2
4461.2,2
4461.4,1
4461.6,0
4461.8,2
4462,1
4462.2,1
4462.4,1
4462.6,2
4462.8,3
4463,1
4463.2,2
4463.4,3
4463.6,3
4463.8,2
4464,1
4464.2,3
4464.4,2
4464.6,0
4464.8,2
4465,0
4465.2,2
4465.4,2
4465.6,1
4465.8,2
4466,2
4466.2,1
4466.4,0
4466.6,3
4466.8,2
4467,3
4467.2,1
4467.4,2
4467.6,2
4467.8,3
4468,0
4468.2,0
4468.4,1
4468.6,3
4468.8,1
4469,0
4469.2,1
4469.4,0
4469.6,1
4469.8,1
4470,5
4470.2,1
4470.4,3
4470.6,3
4470.8,0
4471,3
4471.2,1
4471.4,0
4471.6,4
4471.8,4
4472,4
4472.2,1
4472.4,3
4472.6,2
4472.8,4
4473,1
4473.2,1
4473.4,3
4473.6,3
4473.8,2
4474,3
4474.2,1
4474.4,3
4474.6,3
4474.8,0
4475,1
4475.2,3
4475.4,1
4475.6,2
4475.8,2
4476,1
4476.2,2
4476.4,1
4476.6,4
4476.8,3
4477,1
4477.2,3
4477.4,0
4477.6,1
4477.8,1
4478,1
4478.2,1
4478.4,0
4478.6,0
4478.8,4
4479,2
4479.2,1
4479.4,3
4479.6,2
4479.8,2
4480,1
4480.2,3
4480.4,1
4480.6,2
4480.8,2
4481,1
4481.2,1
4481.4,2
4481.6,2
4481.8,2
4482,0
4482.2,2
4482.4,1
4482.6,4
4482.8,2
4483,2
4483.2,1
4483.4,2
4483.6,6
4483.8,3
4484,1
4484.2,0
4484.4,4
4484.6,1
4484.8,1
4485,3
4485.2,3
4485.4,2
4485.6,3
4485.8,1
4486,3
4486.2,0
4486.4,1
4486.6,2
4486.8,3
4487,2
4487.2,2
4487.4,2
4487.6,1
4487.8,2
4488,2
4488.2,2
4488.4,2
4488.6,1
4488.8,0
4489,0
4489.2,3
4489.4,2
4489.6,3
4489.8,1
4490,3
4490.2,0
4490.4,1
4490.6,4
4490.8,3
4491,3
4491.2,3
4491.4,2
4491.6,1
4491.8,2
4492,2
4492.2,2
4492.4,1
4492.6,1
4492.8,3
4493,4
4493.2,2
4493.4,2
4493.6,1
4493.8,4
4494,1
4494.2,4
4494.4,4
4494.6,0
4494.8,1
4495,2
4495.2,5
4495.4,0
4495.6,4
4495.8,1
4496,3
4496.2,1
4496.4,0
4496.6,1
4496.8,1
4497,0
4497.2,3
4497.4,1
4497.6,2
4497.8,0
4498,3
4498.2,0
4498.4,2
4498.6,2
4498.8,1
4499,6
4499.2,1
4499.4,3
4499.6,2
4499.8,1
4500,3
4500.2,2
4500.4,2
4500.6,3
4500.8,0
4501,4
4501.2,3
4501.4,1
4501.6,2
4501.8,3
4502,3
4502.2,1
4502.4,3
4502.6,2
4502.8,2
4503,1
4503.2,1
4503.4,1
4503.6,1
4503.8,3
4504,2
4504.2,0
4504.4,2
4504.6,2
4504.8,4
4505,3
4505.2,0
4505.4,1
4505.6,3
4505.8,0
4506,0
4506.2,3
4506.4,1
4506.6,1
4506.8,1
4507,0
4507.2,1
4507.4,1
4507.6,1
4507.8,2
4508,0
4508.2,2
4508.4,5
4508.6,0
4508.8,0
4509,0
4509.2,1
4509.4,2
4509.6,2
4509.8,2
4510,3
4510.2,4
4510.4,2
4510.6,3
4510.8,1
4511,4
4511.2,4
4511.4,0
4511.6,5
4511.8,1
4512,6
4512.2,2
4512.4,2
4512.6,5
4512.8,3
4513,2
4513.2,2
4513.4,1
4513.6,4
4513.8,2
4514,2
4514.2,2
4514.4,2
4514.6,2
4514.8,1
4515,1
4515.2,1
4515.4,1
4515.6,2
4515.8,1
4516,2
4516.2,1
4516.4,2
4516.6,3
4516.8,1
4517,2
4517.2,0
4517.4,1
4517.6,2
4517.8,2
4518,2
4518.2,0
4518.4,1
4518.6,1
4518.8,2
4519,3
4519.2,2
4519.4,2
4519.6,1
4519.8,0
4520,2
4520.2,2
4520.4,2
4520.6,3
4520.8,1
4521,4
4521.2,2
4521.4,0
4521.6,2
4521.8,0
4522,2
4522.2,3
4522.4,2
4522.6,5
4522.8,1
4523,2
4523.2,4
4523.4,0
4523.6,6
4523.8,2
4524,0
4524.2,0
4524.4,5
4524.6,2
4524.8,0
4525,3
4525.2,1
4525.4,4
4525.6,1
4525.8,2
4526,4
4526.2,2
4526.4,1
4526.6,1
4526.8,3
4527,4
4527.2,2
4527.4,1
4527.6,3
4527.8,4
4528,1
4528.2,2
4528.4,2
4528.6,2
4528.8,2
4529,1
4529.2,2
4529.4,0
4529.6,1
4529.8,3
4530,0
4530.2,1
4530.4,4
4530.6,0
4530.8,5
4531,2
4531.2,1
4531.4,2
4531.6,1
4531.8,2
4532,1
4532.2,1
4532.4,2
4532.6,2
4532.8,3
4533,2
4533.2,2
4533.4,0
4533.6,4
4533.8,1
4534,3
4534.2,2
4534.4,4
4534.6,5
4534.8,1
4535,3
4535.2,0
4535.4,2
4535.6,4
4535.8,0
4536,3
4536.2,1
4536.4,3
4536.6,7
4536.8,2
4537,3
4537.2,2
4537.4,1
4537.6,0
4537.8,1
4538,2
4538.2,4
4538.4,1
4538.6,0
4538.8,2
4539,4
4539.2,2
4539.4,2
4539.6,2
4539.8,1
4540,0
4540.2,2
4540.4,3
4540.6,2
4540.8,1
4541,2
4541.2,2
4541.4,0
4541.6,2
4541.8,1
4542,3
4542.2,1
4542.4,4
4542.6,2
4542.8,1
4543,2
4543.2,0
4543.4,1
4543.6,3
4543.8,1
4544,2
4544.2,2
4544.4,3
4544.6,0
4544.8,3
4545,1
4545.2,1
4545.4,1
4545.6,1
4545.8,2
4546,0
4546.2,4
4546.4,1
4546.6,3
4546.8,2
4547,2
4547.2,0
4547.4,1
4547.6,3
4547.8,2
4548,1
4548.2,0
4548.4,1
4548.6,1
4548.8,0
4549,3
4549.2,2
4549.4,1
4549.6,1
4549.8,3
4550,6
4550.2,2
4550.4,2
4550.6,2
4550.8,1
4551,1
4551.2,2
4551.4,2
4551.6,0
4551.8,2
4552,1
4552.2,3
4552.4,2
4552.6,3
4552.8,0
4553,2
4553.2,1
4553.4,3
4553.6,2
4553.8,1
4554,0
4554.2,2
4554.4,0
4554.6,3
4554.8,1
4555,2
4555.2,0
4555.4,1
4555.6,3
4555.8,3
4556,1
4556.2,3
4556.4,2
4556.6,3
4556.8,1
4557,0
4557.2,2
4557.4,1
4557.6,3
4557.8,1
4558,2
4558.2,2
4558.4,1
4558.6,0
4558.8,3
4559,2
4559.2,0
4559.4,5
4559.6,1
4559.8,1
4560,2
4560.2,0
4560.4,2
4560.6,2
4560.8,2
4561,4
4561.2,0
4561.4,3
4561.6,2
4561.8,2
4562,2
4562.2,3
4562.4,1
4562.6,1
4562.8,3
4563,2
4563.2,4
4563.4,3
4563.6,3
4563.8,4
4564,2
4564.2,2
4564.4,2
4564.6,1
4564.8,1
4565,2
4565.2,1
4565.4,4
4565.6,1
4565.8,6
4566,4
4566.2,1
4566.4,0
4566.6,2
4566.8,0
4567,2
4567.2,1
4567.4,2
4567.6,2
4567.8,0
4568,2
4568.2,2
4568.4,1
4568.6,4
4568.8,3
4569,5
4569.2,0
4569.4,0
4569.6,1
4569.8,0
4570,2
4570.2,0
4570.4,1
4570.6,1
4570.8,3
4571,5
4571.2,1
4571.4,4
4571.6,2
4571.8,4
4572,1
4572.2,2
4572.4,1
4572.6,2
4572.8,1
4573,3
4573.2,1
4573.4,1
4573.6,1
4573.8,2
4574,0
4574.2,1
4574.4,1
4574.6,2
4574.8,3
4575,1
4575.2,3
4575.4,2
4575.6,1
4575.8,5
4576,3
4576.2,1
4576.4,1
4576.6,1
4576.8,0
4577,3
4577.2,2
4577.4,0
4577.6,1
4577.8,0
4578,2
4578.2,5
4578.4,2
4578.6,3
4578.8,2
4579,0
4579.2,2
4579.4,3
4579.6,3
4579.8,1
4580,2
4580.2,1
4580.4,4
4580.6,3
4580.8,3
4581,0
4581.2,0
4581.4,6
4581.6,1
4581.8,0
4582,0
4582.2,2
4582.4,2
4582.6,3
4582.8,1
4583,2
4583.2,4
4583.4,0
4583.6,1
4583.8,2
4584,0
4584.2,3
4584.4,2
4584.6,4
4584.8,5
4585,4
4585.2,1
4585.4,2
4585.6,2
4585.8,2
4586,3
4586.2,2
4586.4,1
4586.6,5
4586.8,1
4587,3
4587.2,2
4587.4,0
4587.6,1
4587.8,1
4588,2
4588.2,3
4588.4,0
4588.6,1
4588.8,0
4589,2
4589.2,2
4589.4,4
4589.6,4
4589.8,0
4590,2
4590.2,1
4590.4,3
4590.6,4
4590.8,2
4591,1
4591.2,3
4591.4,4
4591.6,0
4591.8,2
4592,2
4592.2,3
4592.4,0
4592.6,3
4592.8,2
4593,0
4593.2,3
4593.4,6
4593.6,1
4593.8,1
4594,1
4594.2,1
4594.4,1
4594.6,1
4594.8,1
4595,2
4595.2,3
4595.4,4
4595.6,0
4595.8,3
4596,2
4596.2,1
4596.4,1
4596.6,1
4596.8,2
4597,2
4597.2,3
4597.4,3
4597.6,2
4597.8,3
4598,2
4598.2,4
4598.4,0
4598.6,1
4598.8,3
4599,4
4599.2,0
4599.4,3
4599.6,2
4599.8,2
4600,2
4600.2,0
4600.4,3
4600.6,2
4600.8,2
4601,2
4601.2,3
4601.4,0
4601.6,3
4601.8,1
4602,2
4602.2,3
4602.4,3
4602.6,0
4602.8,2
4603,0
4603.2,3
4603.4,1
4603.6,2
4603.8,3
4604,4
4604.2,2
4604.4,2
4604.6,0
4604.8,3
4605,2
4605.2,1
4605.4,2
4605.6,2
4605.8,3
4606,2
4606.2,3
4606.4,2
4606.6,0
4606.8,0
4607,1
4607.2,5
4607.4,0
4607.6,2
4607.8,1
4608,1
4608.2,1
4608.4,3
4608.6,1
4608.8,0
4609,5
4609.2,0
4609.4,1
4609.6,0
4609.8,1
4610,2
4610.2,2
4610.4,0
4610.6,2
4610.8,0
4611,2
4611.2,1
4611.4,2
4611.6,0
4611.8,3
4612,0
4612.2,1
4612.4,1
4612.6,4
4612.8,1
4613,3
4613.2,1
4613.4,3
4613.6,1
4613.8,4
4614,3
4614.2,1
4614.4,2
4614.6,5
4614.8,3
4615,1
4615.2,3
4615.4,0
4615.6,3
4615.8,5
4616,1
4616.2,2
4616.4,0
4616.6,1
4616.8,1
4617,2
4617.2,2
4617.4,2
4617.6,1
4617.8,4
4618,5
4618.2,1
4618.4,0
4618.6,2
4618.8,4
4619,1
4619.2,2
4619.4,1
4619.6,3
4619.8,0
4620,1
4620.2,0
4620.4,0
4620.6,3
4620.8,1
4621,2
4621.2,1
4621.4,3
4621.6,2
4621.8,4
4622,6
4622.2,2
4622.4,1
4622.6,2
4622.8,0
4623,1
4623.2,1
4623.4,1
4623.6,0
4623.8,1
4624,2
4624.2,3
4624.4,3
4624.6,2
4624.8,3
4625,3
4625.2,5
4625.4,2
4625.6,1
4625.8,2
4626,0
4626.2,0
4626.4,4
4626.6,2
4626.8,1
4627,1
4627.2,3
4627.4,1
4627.6,0
4627.8,1
4628,3
4628.2,3
4628.4,1
4628.6,2
4628.8,1
4629,2
4629.2,1
4629.4,2
4629.6,1
4629.8,1
4630,5
4630.2,1
4630.4,0
4630.6,0
4630.8,1
4631,0
4631.2,1
4631.4,3
4631.6,1
4631.8,1
4632,4
4632.2,3
4632.4,2
4632.6,1
4632.8,2
4633,4
4633.2,3
4633.4,6
4633.6,4
4633.8,4
4634,7
4634.2,0
4634.4,4
4634.6,4
4634.8,3
4635,5
4635.2,2
4635.4,3
4635.6,2
4635.8,3
4636,1
4636.2,2
4636.4,2
4636.6,1
4636.8,2
4637,1
4637.2,6
4637.4,1
4637.6,1
4637.8,4
4638,5
4638.2,3
4638.4,1
4638.6,2
4638.8,1
4639,0
4639.2,3
4639.4,3
4639.6,3
4639.8,3
4640,3
4640.2,2
4640.4,1
4640.6,4
4640.8,1
4641,2
4641.2,3
4641.4,4
4641.6,2
4641.8,2
4642,3
4642.2,0
4642.4,6
4642.6,7
4642.8,2
4643,2
4643.2,1
4643.4,2
4643.6,4
4643.8,2
4644,1
4644.2,3
4644.4,2
4644.6,2
4644.8,1
4645,3
4645.2,0
4645.4,4
4645.6,0
4645.8,0
4646,0
4646.2,1
4646.4,3
4646.6,0
4646.8,0
4647,2
4647.2,4
4647.4,2
4647.6,1
4647.8,1
4648,3
4648.2,1
4648.4,4
4648.6,1
4648.8,1
4649,1
4649.2,1
4649.4,1
4649.6,3
4649.8,4
4650,2
4650.2,4
4650.4,1
4650.6,3
4650.8,0
4651,2
4651.2,1
4651.4,1
4651.6,1
4651.8,4
4652,1
4652.2,2
4652.4,1
4652.6,3
4652.8,2
4653,1
4653.2,4
4653.4,1
4653.6,2
4653.8,1
4654,1
4654.2,4
4654.4,2
4654.6,2
4654.8,1
4655,2
4655.2,1
4655.4,2
4655.6,2
4655.8,2
4656,1
4656.2,0
4656.4,4
4656.6,3
4656.8,4
4657,1
4657.2,1
4657.4,3
4657.6,0
4657.8,2
4658,0
4658.2,1
4658.4,4
4658.6,2
4658.8,2
4659,2
4659.2,2
4659.4,2
4659.6,3
4659.8,2
4660,0
4660.2,2
4660.4,4
4660.6,3
4660.8,0
4661,1
4661.2,3
4661.4,1
4661.6,2
4661.8,1
4662,0
4662.2,3
4662.4,2
4662.6,1
4662.8,3
4663,1
4663.2,3
4663.4,6
4663.6,2
4663.8,0
4664,2
4664.2,2
4664.4,1
4664.6,3
4664.8,3
4665,5
4665.2,2
4665.4,1
4665.6,1
4665.8,1
4666,3
4666.2,4
4666.4,1
4666.6,0
4666.8,0
4667,0
4667.2,0
4667.4,3
4667.6,1
4667.8,3
4668,2
4668.2,5
4668.4,3
4668.6,3
4668.8,2
4669,3
4669.2,1
4669.4,5
4669.6,1
4669.8,0
4670,1
4670.2,3
4670.4,2
4670.6,0
4670.8,3
4671,3
4671.2,2
4671.4,3
4671.6,2
4671.8,6
4672,5
4672.2,1
4672.4,5
4672.6,2
4672.8,1
4673,1
4673.2,3
4673.4,0
4673.6,2
4673.8,2
4674,0
4674.2,0
4674.4,2
4674.6,1
4674.8,1
4675,3
4675.2,0
4675.4,3
4675.6,4
4675.8,2
4676,4
4676.2,4
4676.4,3
4676.6,1
4676.8,0
4677,0
4677.2,1
4677.4,3
4677.6,1
4677.8,2
4678,0
4678.2,2
4678.4,1
4678.6,4
4678.8,0
4679,1
4679.2,5
4679.4,1
4679.6,3
4679.8,3
4680,1
4680.2,0
4680.4,2
4680.6,3
4680.8,4
4681,0
4681.2,5
4681.4,2
4681.6,3
4681.8,3
4682,1
4682.2,1
4682.4,2
4682.6,1
4682.8,4
4683,3
4683.2,0
4683.4,3
4683.6,2
4683.8,4
4684,1
4684.2,0
4684.4,1
4684.6,1
4684.8,2
4685,5
4685.2,4
4685.4,4
4685.6,2
4685.8,1
4686,2
4686.2,3
4686.4,3
4686.6,1
4686.8,1
4687,3
4687.2,0
4687.4,1
4687.6,3
4687.8,3
4688,2
4688.2,1
4688.4,3
4688.6,3
4688.8,2
4689,0
4689.2,1
4689.4,1
4689.6,1
4689.8,2
4690,1
4690.2,2
4690.4,1
4690.6,1
4690.8,3
4691,5
4691.2,1
4691.4,1
4691.6,2
4691.8,2
4692,4
4692.2,2
4692.4,4
4692.6,2
4692.8,1
4693,2
4693.2,2
4693.4,1
4693.6,1
4693.8,3
4694,1
4694.2,3
4694.4,4
4694.6,2
4694.8,2
4695,3
4695.2,5
4695.4,1
4695.6,1
4695.8,1
4696,1
4696.2,2
4696.4,0
4696.6,7
4696.8,2
4697,4
4697.2,1
4697.4,2
4697.6,2
4697.8,2
4698,1
4698.2,3
4698.4,4
4698.6,2
4698.8,1
4699,1
4699.2,0
4699.4,1
4699.6,1
4699.8,2
4700,4
4700.2,2
4700.4,1
4700.6,4
4700.8,1
4701,4
4701.2,2
4701.4,2
4701.6,1
4701.8,0
4702,5
4702.2,0
4702.4,2
4702.6,0
4702.8,2
4703,3
4703.2,1
4703.4,1
4703.6,3
4703.8,1
4704,3
4704.2,2
4704.4,2
4704.6,2
4704.8,2
4705,2
4705.2,2
4705.4,1
4705.6,1
4705.8,3
4706,3
4706.2,4
4706.4,3
4706.6,1
4706.8,3
4707,1
4707.2,2
4707.4,1
4707.6,1
4707.8,6
4708,1
4708.2,2
4708.4,2
4708.6,1
4708.8,7
4709,3
4709.2,2
4709.4,1
4709.6,2
4709.8,1
4710,1
4710.2,1
4710.4,0
4710.6,3
4710.8,1
4711,1
4711.2,2
4711.4,4
4711.6,3
4711.8,3
4712,3
4712.2,3
4712.4,1
4712.6,0
4712.8,1
4713,4
4713.2,2
4713.4,1
4713.6,1
4713.8,1
4714,1
4714.2,1
4714.4,1
4714.6,3
4714.8,1
4715,1
4715.2,1
4715.4,2
4715.6,4
4715.8,5
4716,1
4716.2,2
4716.4,3
4716.6,1
4716.8,3
4717,4
4717.2,2
4717.4,0
4717.6,3
4717.8,2
4718,0
4718.2,4
4718.4,1
4718.6,5
4718.8,2
4719,4
4719.2,0
4719.4,3
4719.6,2
4719.8,2
4720,2
4720.2,2
4720.4,7
4720.6,2
4720.8,3
4721,5
4721.2,1
4721.4,1
4721.6,2
4721.8,3
4722,1
4722.2,2
4722.4,1
4722.6,1
4722.8,3
4723,0
4723.2,2
4723.4,1
4723.6,1
4723.8,0
4724,3
4724.2,1
4724.4,1
4724.6,2
4724.8,1
4725,0
4725.2,3
4725.4,2
4725.6,3
4725.8,3
4726,2
4726.2,1
4726.4,1
4726.6,3
4726.8,3
4727,3
4727.2,0
4727.4,0
4727.6,2
4727.8,2
4728,3
4728.2,1
4728.4,4
4728.6,1
4728.8,1
4729,3
4729.2,1
4729.4,3
4729.6,4
4729.8,2
4730,2
4730.2,3
4730.4,3
4730.6,3
4730.8,2
4731,2
4731.2,2
4731.4,1
4731.6,2
4731.8,6
4732,1
4732.2,2
4732.4,1
4732.6,0
4732.8,0
4733,1
4733.2,1
4733.4,3
4733.6,1
4733.8,0
4734,3
4734.2,3
4734.4,0
4734.6,3
4734.8,1
4735,4
4735.2,3
